#;inlet_Y_SO2;LengthCat2;LengthCool;LengthCat1;conversion;so2;so3;constr;obj_conversion;obj_so2;obj_so3
73;0.06362500000000001;1460;800;960;0.7471402416229266;0.01608947011479191;0.0594052753347307;780;-0.7471402416229266;0.01608947011479191;-0.0594052753347307
74;0.081375;1920;1740;870;0.6958849043351084;0.02474916225972238;0.07076537332089669;-530;-0.6958849043351084;0.02474916225972238;-0.07076537332089669
75;0.131625;1590;1440;1000;0.8343645961643111;0.02180390389978437;0.1372454065078218;-30;-0.8343645961643111;0.02180390389978437;-0.1372454065078218
76;0.148875;1540;1450;660;0.8018613170872374;0.02950062743413244;0.14918395134851;350;-0.8018613170872374;0.02950062743413244;-0.14918395134851
77;0.07262500000000001;770;590;920;0.6792614244670063;0.02329530966149625;0.06164744830073364;1720;-0.6792614244670063;0.02329530966149625;-0.06164744830073364
78;0.095125;1980;1630;630;0.6750096519613414;0.03091689302767305;0.08024098014788848;-240;-0.6750096519613414;0.03091689302767305;-0.08024098014788848
79;0.076125;600;1600;630;0.4231065663053368;0.04391797639562424;0.04024920923123784;1170;-0.4231065663053368;0.04391797639562424;-0.04024920923123784
80;0.109375;1170;1770;640;0.6042144439265309;0.04329180217429305;0.08258433749112157;420;-0.6042144439265309;0.04329180217429305;-0.08258433749112157
81;0.076375;1900;1420;540;0.5828453524790452;0.03186214501615393;0.05562783055491913;140;-0.5828453524790452;0.03186214501615393;-0.05562783055491913
82;0.05837500000000001;1160;580;720;0.6481982377591803;0.02053782082210929;0.04728518122026378;1540;-0.6481982377591803;0.02053782082210929;-0.04728518122026378
83;0.07087500000000001;740;1420;500;0.3737444631706632;0.04438761342770311;0.033101360634098;1340;-0.3737444631706632;0.04438761342770311;-0.033101360634098
84;0.106625;750;1230;680;0.6183303070351251;0.04069818504565242;0.08238891090956946;1340;-0.6183303070351251;0.04069818504565242;-0.08238891090956946
85;0.096375;1480;740;640;0.768619854635845;0.02230110453934536;0.09257052877460364;1140;-0.768619854635845;0.02230110453934536;-0.09257052877460364
86;0.06662500000000002;1010;1250;990;0.6498994594050328;0.02332703624865639;0.05410953731666495;750;-0.6498994594050328;0.02332703624865639;-0.05410953731666495
87;0.08912500000000001;550;1540;930;0.618727780880192;0.03398310953236602;0.06891098079839494;980;-0.618727780880192;0.03398310953236602;-0.06891098079839494
88;0.119875;1950;1800;640;0.7604418812683349;0.02871934195635835;0.113917509106658;-390;-0.7604418812683349;0.02871934195635835;-0.113917509106658
89;0.082625;520;1320;650;0.4618061634586292;0.04447043371412663;0.04768186479069477;1510;-0.4618061634586292;0.04447043371412663;-0.04768186479069477
90;0.136375;1890;830;620;0.7853412825834954;0.02927682206692111;0.1338427009956743;660;-0.7853412825834954;0.02927682206692111;-0.1338427009956743
91;0.105625;1180;1960;740;0.626330563333631;0.03947144140288444;0.08267227241260815;120;-0.626330563333631;0.03947144140288444;-0.08267227241260815
92;0.06812500000000002;1180;1980;740;0.4834698245405388;0.03519041371843797;0.04115844037770129;100;-0.4834698245405388;0.03519041371843797;-0.04115844037770129
93;0.141125;810;1870;790;0.7358126025578562;0.03728646902498181;0.1297678906536918;530;-0.7358126025578562;0.03728646902498181;-0.1297678906536918
94;0.07237500000000001;530;1370;780;0.500291144318507;0.03616834648960732;0.04524757263448088;1320;-0.500291144318507;0.03616834648960732;-0.04524757263448088
95;0.143125;1320;1350;720;0.7955706511214325;0.02926157791862677;0.1422964650604463;610;-0.7955706511214325;0.02926157791862677;-0.1422964650604463
96;0.111625;970;1090;890;0.7704027683452596;0.02563094344235236;0.107467375140016;1050;-0.7704027683452596;0.02563094344235236;-0.107467375140016
97;0.06612500000000002;1440;620;620;0.6878624152151309;0.02064162905945701;0.05684082146048168;1320;-0.6878624152151309;0.02064162905945701;-0.05684082146048168
98;0.131875;1280;1440;510;0.6955483039771235;0.0401525528707405;0.1146259432914559;770;-0.6955483039771235;0.0401525528707405;-0.1146259432914559
99;0.120375;910;1350;880;0.7643658770519923;0.02836679750498876;0.1149831703502536;860;-0.7643658770519923;0.02836679750498876;-0.1149831703502536
100;0.100375;860;2000;610;0.4745866465298811;0.05274100757648471;0.05952832905723891;530;-0.4745866465298811;0.05274100757648471;-0.05952832905723891
101;0.081875;1160;990;670;0.6401922480041116;0.02946125112596168;0.06550160517682541;1180;-0.6401922480041116;0.02946125112596168;-0.06550160517682541
102;0.140375;1630;1700;580;0.7808520966604113;0.03076551448175123;0.1369797926950237;90;-0.7808520966604113;0.03076551448175123;-0.1369797926950237
103;0.06537500000000002;1660;1490;780;0.6067683172111009;0.02570913013286475;0.04957042452852035;70;-0.6067683172111009;0.02570913013286475;-0.04957042452852035
104;0.096125;1820;1360;640;0.7220428481465172;0.02672065103900713;0.08673472679483554;180;-0.7220428481465172;0.02672065103900713;-0.08673472679483554
105;0.130375;1380;1770;520;0.648214036360703;0.0458672491216179;0.1056096199953171;330;-0.648214036360703;0.0458672491216179;-0.1056096199953171
106;0.06912500000000002;590;1750;890;0.5260020301657733;0.03276693659822712;0.04543678994413864;770;-0.5260020301657733;0.03276693659822712;-0.04543678994413864
107;0.082125;1730;760;650;0.7681336330545417;0.01904358117414714;0.0788330822828311;860;-0.7681336330545417;0.01904358117414714;-0.0788330822828311
108;0.134375;1640;1150;540;0.7886377011896594;0.0284043553165658;0.1324328757030309;670;-0.7886377011896594;0.0284043553165658;-0.1324328757030309
109;0.136125;990;1700;520;0.6103101227673544;0.05304995930043926;0.1038191253332264;790;-0.6103101227673544;0.05304995930043926;-0.1038191253332264
110;0.06762500000000002;1660;1370;600;0.5583107637091796;0.02987096989743062;0.0471812421874034;370;-0.5583107637091796;0.02987096989743062;-0.0471812421874034
111;0.146875;1200;1070;820;0.7795708784428778;0.03237848883913778;0.1430882837891488;910;-0.7795708784428778;0.03237848883913778;-0.1430882837891488
112;0.07312500000000001;1520;1530;960;0.6873183263047034;0.02286645891978296;0.06280804464343238;-10;-0.6873183263047034;0.02286645891978296;-0.06280804464343238
113;0.128375;600;1070;640;0.6543707944776329;0.04437322313621383;0.1049772791457815;1690;-0.6543707944776329;0.04437322313621383;-0.1049772791457815
114;0.077625;840;1100;590;0.5009041420925776;0.03874436442717239;0.04858923485410661;1470;-0.5009041420925776;0.03874436442717239;-0.04858923485410661
115;0.132875;1690;840;530;0.7825438660455871;0.0288971753596892;0.1299431181882611;940;-0.7825438660455871;0.0288971753596892;-0.1299431181882611
116;0.124875;1950;1670;760;0.8292387227816108;0.02132576069715921;0.12940634556473;-380;-0.8292387227816108;0.02132576069715921;-0.12940634556473
117;0.079875;1040;1300;800;0.6217708398347921;0.03021302260855208;0.06206265913759305;860;-0.6217708398347921;0.03021302260855208;-0.06206265913759305
118;0.137375;1830;700;730;0.7727634405999333;0.03121873714721524;0.132661393637322;740;-0.7727634405999333;0.03121873714721524;-0.132661393637322
119;0.05887500000000001;1350;1450;520;0.4363197566180422;0.0331882192725302;0.03210087552226632;680;-0.4363197566180422;0.0331882192725302;-0.03210087552226632
120;0.05112500000000001;1600;810;640;0.6303799099335137;0.0188980745358598;0.04027404162998174;950;-0.6303799099335137;0.0188980745358598;-0.04027404162998174
